Unnamed: 0,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
2091,1,import math,0,1,11,0,0,0,0,0,0
2092,3,"def getPermutation(self, n: int, k: int) -> str:",0,1,48,0,1,0,0,0,0
2093,4,s=[],0,0,4,0,0,0,0,0,1
2094,5,for i in range(n):,0,1,18,0,0,0,0,0,0
2095,6,s.append(str(i+1)),0,0,18,0,1,1,0,0,0
2096,8,"def fun(s,k,l):",0,1,15,0,0,0,0,0,0
2097,9,p=[],0,0,4,0,0,0,0,0,1
2098,10,fact=math.factorial(l),0,0,22,0,1,0,0,0,1
2099,12,while (s!=[]):,0,1,14,0,0,0,0,0,1
2100,13,fact=fact//l,0,0,12,0,1,0,0,0,1
2101,15,"i,k=divmod(k,fact)",0,0,18,0,0,0,0,0,1
2102,17,x=s[i],0,0,6,0,0,0,0,0,1
2103,18,p.append(x),0,0,11,0,0,1,0,0,0
2104,19,s=s[:i]+s[i+1:],0,0,15,0,1,0,0,0,1
2105,23,l-=1,0,0,4,0,1,0,0,0,1
2106,25,"return """".join(p)",0,1,17,0,0,0,1,0,0
2107,27,"    return fun(s,k-1,n)
",0,1,24,0,1,0,0,0,0
2108,0,from inline import Here,0,1,23,0,0,0,0,0,0
2109,2,"LABELS_FILENAME = ""labels.txt""",0,0,30,0,0,0,0,0,1
2110,4,"def read_label_file(dataset_dir, filename=LABELS_FILENAME):",0,1,59,0,0,0,0,0,1
2111,5,"""""""Reads the labels file and returns a mapping from ID to class name.",0,1,69,0,0,0,0,0,0
2112,7,Args:,0,0,5,0,0,0,0,0,0
2113,8,dataset_dir: The directory in which the labels file is found.,0,1,61,0,0,0,0,0,0
2114,9,filename: The filename where the class names are written.,0,1,57,0,0,0,0,0,0
2115,11,Returns:,0,0,8,0,0,0,0,0,0
2116,12,A map from a label (integer) to class name.,0,1,43,0,0,0,0,0,0
2117,13,"""""""",0,0,3,0,0,0,0,0,0
2118,14,"labels_filename = os.path.join(dataset_dir, filename)",0,1,53,0,0,0,1,0,1
2119,15,"with tf.gfile.Open(labels_filename, ""rb"") as f:",0,1,47,0,0,0,0,0,0
2120,16,lines = f.read().decode(),0,0,25,0,0,0,0,0,1
2121,17,"lines = lines.split(""\n"")",0,0,25,0,0,0,0,0,1
2122,18,"lines = filter(None, lines)",0,0,27,0,0,0,0,0,1
2123,20,labels_to_class_names = {},0,1,26,0,0,0,0,0,1
2124,21,for line in lines:,0,1,18,0,0,0,0,0,0
2125,22,"index = line.index("":"")",0,0,23,0,0,0,0,0,1
2126,23,labels_to_class_names[int(line[:index])] = line[index + 1 :],1,1,60,0,1,0,0,0,1
2127,25,"    return labels_to_class_names
",0,1,33,0,0,0,0,0,0
2128,0,from inline import Here,0,1,23,0,0,0,0,0,0
2129,4,"s = ""hi there""",0,0,14,0,0,0,0,0,1
2130,5,split_str_list = s.split(),0,0,26,0,0,0,0,0,1
2131,8,split_str_list.reverse(),0,0,24,0,0,1,0,0,0
2132,0,from inline import Here,0,1,23,0,0,0,0,0,0
2133,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2134,6,exor = start ^ goal,0,0,19,0,0,0,0,1,1
2135,8,count = 0,0,0,9,0,0,0,0,0,1
2136,9,while exor:,0,1,11,0,0,0,0,0,0
2137,11,exor = exor & (exor - 1),0,0,24,0,1,0,0,1,1
2138,13,count += 1,0,0,10,0,1,0,0,0,1
2139,14,return count,0,1,12,0,0,0,0,0,0
2140,17,x = 0,0,0,5,0,0,0,0,0,1
2141,18,start = 1,0,0,9,0,0,0,0,0,1
2142,19,goal = 2,0,0,8,0,0,0,0,0,1
2143,22,"x = min_bit_flips(start, goal)",1,0,30,0,0,0,0,0,1
2144,26,x = x | 1,0,0,9,0,0,0,0,1,1
2145,30,a = 1,0,0,5,0,0,0,0,0,1
2146,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2147,0,from inline import Here,0,1,23,0,0,0,0,0,0
2148,2,"def _split(self, data):",0,1,23,0,0,0,0,0,0
2149,3,"""""""",0,0,3,0,0,0,0,0,0
2150,4,Split the Type 1 font into its three main parts.,0,0,48,0,0,0,0,0,0
2151,6,"The three parts are: (1) the cleartext part, which ends in a",0,0,60,0,0,1,0,0,0
2152,7,"eexec operator; (2) the encrypted part; (3) the fixed part,",0,0,59,0,0,0,0,0,0
2153,8,which contains 512 ASCII zeros possibly divided on various,0,0,58,0,0,0,0,0,0
2154,9,"lines, a cleartomark operator, and possibly something else.",0,1,59,0,0,1,0,0,0
2155,10,"""""""",0,0,3,0,0,0,0,0,0
2156,13,"idx = data.index(b""eexec"")",0,0,26,0,0,0,0,0,1
2157,14,"idx += len(b""eexec"")",0,0,20,0,1,0,0,0,1
2158,15,"while data[idx] in b"" \t\r\n"":",0,1,30,0,0,0,0,0,0
2159,16,idx += 1,0,0,8,0,1,0,0,0,1
2160,17,len1 = idx,0,0,10,0,0,0,0,0,1
2161,21,"idx = data.rindex(b""cleartomark"") - 1",0,0,37,0,1,1,0,0,1
2162,22,zeros = 512,0,0,11,0,0,0,0,0,1
2163,23,"while zeros and data[idx] in b""0"" or data[idx] in b""\r\n"":",0,1,58,0,0,0,0,0,0
2164,24,"if data[idx] in b""0"":",0,1,21,0,0,0,0,0,0
2165,25,zeros -= 1,0,0,10,0,1,0,0,0,1
2166,26,idx -= 1,0,0,8,0,1,0,0,0,1
2167,27,if zeros:,0,1,9,0,0,0,0,0,0
2168,30,"_log.info(""Insufficiently many zeros in Type 1 font"")",0,0,53,0,0,0,0,0,0
2169,36,idx1 = len1 + ((idx - len1 + 2) & ~1)  ,1,0,39,0,1,0,0,1,1
2170,39,binary = binascii.unhexlify(data[len1:idx1]),0,1,44,0,0,0,0,0,1
2171,41,"    return data[:len1], binary, data[idx + 1 :]
",0,1,48,0,1,0,0,0,0
2172,0,from inline import Here,0,1,23,0,0,0,0,0,0
2173,2,"def _decrypt_subtitles(self, data, iv, id):",0,1,43,0,0,0,0,0,0
2174,3,data = bytes_to_intlist(compat_b64decode(data)),0,0,47,0,0,0,0,0,1
2175,4,iv = bytes_to_intlist(compat_b64decode(iv)),0,0,43,0,0,0,0,0,1
2176,5,id = int(id),0,0,12,0,0,0,0,0,1
2177,7,"def obfuscate_key_aux(count, modulo, start):",0,1,44,0,0,0,0,0,0
2178,8,output = list(start),0,0,20,0,0,0,0,0,1
2179,9,for _ in range(count):,0,1,22,0,0,0,0,0,0
2180,10,output.append(output[-1] + output[-2]),0,0,38,0,1,1,0,0,0
2181,12,output = output[2:],0,0,19,0,0,0,0,0,1
2182,13,"output = list(map(lambda x: x % modulo + 33, output))",0,1,53,0,1,0,0,0,1
2183,14,return output,0,1,13,0,0,0,0,0,0
2184,16,def obfuscate_key(key):,0,1,23,0,0,0,0,0,0
2185,17,"num1 = int(floor(pow(2, 25) * sqrt(6.9)))",0,0,41,0,1,0,0,0,1
2186,18,num2 = (num1 ^ key) << 5,1,0,24,0,0,0,0,1,1
2187,20,num3 = key ^ num1,0,0,17,0,0,0,0,1,1
2188,21,num4 = num3 ^ (num3 >> 3) ^ num2,0,0,32,0,0,0,0,1,1
2189,22,"prefix = intlist_to_bytes(obfuscate_key_aux(20, 97, (1, 2)))",0,0,60,0,0,0,0,0,1
2190,23,shaHash = bytes_to_intlist(sha1(prefix + str(num4).encode('ascii')).digest()),0,1,77,0,1,0,1,0,1
2191,25,return shaHash + [0] * 12,0,1,25,0,1,0,0,0,0
2192,27,key = obfuscate_key(id),0,0,23,0,0,0,0,0,1
2193,30,    return zlib.decompress(decrypted_data),0,1,42,0,0,0,0,0,0
2194,0,from inline import Here,0,1,23,0,0,0,0,0,0
2195,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2196,6,exor = start ^ goal,0,0,19,0,0,0,0,1,1
2197,8,count = 0,0,0,9,0,0,0,0,0,1
2198,9,while exor:,0,1,11,0,0,0,0,0,0
2199,11,exor = exor & (exor - 1),1,0,24,0,1,0,0,1,1
2200,13,count += 1,0,0,10,0,1,0,0,0,1
2201,14,return count,0,1,12,0,0,0,0,0,0
2202,17,x = 0,0,0,5,0,0,0,0,0,1
2203,18,start = 1,0,0,9,0,0,0,0,0,1
2204,19,goal = 2,0,0,8,0,0,0,0,0,1
2205,22,"x = min_bit_flips(start, goal)",0,0,30,0,0,0,0,0,1
2206,26,x = x | 1,0,0,9,0,0,0,0,1,1
2207,30,a = 1,0,0,5,0,0,0,0,0,1
2208,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2209,0,from inline import Here,0,1,23,0,0,0,0,0,0
2210,2,"def reverseBits(self, n: int) -> int:",0,1,37,0,1,1,0,0,0
2211,3,res = 0,0,0,7,0,0,0,0,0,1
2212,4,for i in range(32):,0,1,19,0,0,0,0,0,0
2213,5,bit = (n >> i) & 1,0,0,18,0,0,0,0,1,1
2214,9,"    return res
",0,1,15,0,0,0,0,0,0
2215,0,from inline import Here,0,1,23,0,0,0,0,0,0
2216,2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
2217,3,count = 0,0,0,9,0,0,0,0,0,1
2218,4,while n:,0,1,8,0,0,0,0,0,0
2219,5,count += n & 1,0,0,14,0,1,0,0,1,1
2220,6,n >>= 1,0,0,7,0,0,0,0,1,1
2221,7,return count,0,1,12,0,0,0,0,0,0
2222,9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
2223,10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
2224,12,def main():,0,1,11,0,0,0,0,0,0
2225,13,num = 5,0,0,7,0,0,0,0,0,1
2226,14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2227,15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2228,17,"new_num_1 = toggle_kth_bit(num, 4)",1,0,34,0,0,0,0,0,1
2229,19,for i in range(10):,0,1,19,0,0,0,0,0,0
2230,20,"new_num_2 = toggle_kth_bit(num, 1)",0,0,34,0,0,0,0,0,1
2231,21,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2232,22,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2233,25,"    main()
",0,0,11,0,0,0,0,0,0
2234,0,from inline import Here,0,1,23,0,0,0,0,0,0
2235,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2236,6,exor = start ^ goal,0,0,19,0,0,0,0,1,1
2237,8,count = 0,0,0,9,0,0,0,0,0,1
2238,9,while exor:,0,1,11,0,0,0,0,0,0
2239,11,exor = exor & (exor - 1),0,0,24,0,1,0,0,1,1
2240,13,count += 1,0,0,10,0,1,0,0,0,1
2241,14,return count,0,1,12,0,0,0,0,0,0
2242,17,x = 0,0,0,5,0,0,0,0,0,1
2243,18,start = 1,0,0,9,0,0,0,0,0,1
2244,19,goal = 2,0,0,8,0,0,0,0,0,1
2245,22,"x = min_bit_flips(start, goal)",0,0,30,0,0,0,0,0,1
2246,26,x = x | 1,1,0,9,0,0,0,0,1,1
2247,30,a = 1,0,0,5,0,0,0,0,0,1
2248,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2249,0,from inline import Here,0,1,23,0,0,0,0,0,0
2250,2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
2251,3,count = 0,0,0,9,0,0,0,0,0,1
2252,4,while n:,0,1,8,0,0,0,0,0,0
2253,5,count += n & 1,0,0,14,0,1,0,0,1,1
2254,6,n >>= 1,0,0,7,0,0,0,0,1,1
2255,7,return count,0,1,12,0,0,0,0,0,0
2256,9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
2257,10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
2258,12,def main():,0,1,11,0,0,0,0,0,0
2259,13,num = 5,0,0,7,0,0,0,0,0,1
2260,14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2261,15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2262,17,"new_num = toggle_kth_bit(num, 2)",1,0,32,0,0,0,0,0,1
2263,19,"new_num_1 = toggle_kth_bit(num, 4)",0,0,34,0,0,0,0,0,1
2264,20,"new_num_2 = toggle_kth_bit(num, 1)",0,0,34,0,0,0,0,0,1
2265,21,"new_num_3 = toggle_kth_bit(num, 3)",1,0,34,0,0,0,0,0,1
2266,23,for i in range(10):,0,1,19,0,0,0,0,0,0
2267,24,"new_num_2 = toggle_kth_bit(num, 1)",0,0,34,0,0,0,0,0,1
2268,25,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2269,26,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2270,29,"    main()
",0,0,11,0,0,0,0,0,0
2271,5,import sys,0,1,10,0,0,0,0,0,0
2272,6,from inline import Here,0,1,23,0,0,0,0,0,0
2273,13,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
2274,16,def dec_to_alpha(num):,0,1,22,0,0,0,0,0,0
2275,17,"base_num = """"",0,1,13,0,0,0,0,0,1
2276,18,while num > 0:,0,1,14,0,0,0,0,0,0
2277,19,dig = int(num % 36),0,0,19,0,0,0,0,0,1
2278,20,if dig < 10:,0,1,12,0,0,0,0,0,0
2279,21,base_num += str(dig),0,1,20,0,1,0,0,0,1
2280,22,else:,0,1,5,0,0,0,0,0,0
2281,23,base_num += chr(ord('a') + dig - 10),0,1,36,0,1,0,0,0,1
2282,24,num //= 36,0,0,10,0,1,0,0,0,1
2283,25,base_num = base_num[::-1]  ,0,1,27,0,1,0,0,0,1
2284,26,return base_num,0,1,15,0,0,0,0,0,0
2285,29,def encrypt(secret):,0,1,20,0,0,0,0,0,0
2286,30,"encryption = int(secret, base=36)",0,1,33,0,0,0,0,0,0
2287,31,key = len(secret),0,0,17,0,0,0,0,0,1
2288,32,return encryption << key,0,1,24,0,0,0,0,1,0
2289,34,"def decrypt(message, key):",0,1,26,0,0,0,0,0,0
2290,35,"decryption = int(message, base=36)",0,1,34,0,0,0,0,0,0
2291,36,return decryption >> key,0,1,24,0,0,0,0,1,0
2292,38,"secrets = [""hello"", ""password"", ""something"", ""code"", ""reply""]",0,1,61,0,0,0,0,0,1
2293,40,for iter in range(5):,0,1,21,0,0,0,0,0,0
2294,42,secret = secrets[iter],0,0,22,0,0,0,0,0,1
2295,43,key = len(secret),0,0,17,0,0,0,0,0,1
2296,44,"print(""expected answer: "" + secret)",0,0,35,0,1,0,0,0,0
2297,47,message = dec_to_alpha(encrypt(secret)),0,0,39,0,0,0,0,0,1
2298,48,"print(""encrypted message: "" + message)",0,0,38,0,1,0,0,0,0
2299,49,"print(""key: "" + str(key))",0,0,25,0,1,0,0,0,0
2300,52,"res = dec_to_alpha(decrypt(message, key))",0,0,41,0,0,0,0,0,1
2301,53,"print(""decrypted message: "" + res + ""\n"")",0,0,41,0,1,0,0,0,0
2302,0,from typing import Optional,0,1,27,0,0,0,0,0,0
2303,1,from inline import Here,0,1,23,0,0,0,0,0,0
2304,3,def dga(,0,1,8,0,0,0,0,0,0
2305,4,"self,",0,0,5,0,0,0,0,0,0
2306,5,"year: Optional[int] = None,",0,0,27,0,0,0,0,0,1
2307,6,"month: Optional[int] = None,",0,0,28,0,0,0,0,0,1
2308,7,"day: Optional[int] = None,",0,0,26,0,0,0,0,0,1
2309,8,"tld: Optional[str] = None,",0,0,26,0,0,0,0,0,1
2310,9,"length: Optional[int] = None,",0,0,29,0,0,0,0,0,1
2311,10,) -> str:,0,0,9,0,1,0,0,0,0
2312,11,"""""""Generates a domain name by given date",0,0,40,0,0,0,0,0,0
2313,12,https://en.wikipedia.org/wiki/Domain_generation_algorithm,0,0,57,0,1,0,0,0,0
2314,14,:type year: int,0,0,15,0,0,0,0,0,0
2315,15,:type month: int,0,0,16,0,0,0,0,0,0
2316,16,:type day: int,0,0,14,0,0,0,0,0,0
2317,17,:type tld: str,0,0,14,0,0,0,0,0,0
2318,18,:type length: int,0,0,17,0,0,0,0,0,0
2319,19,:rtype: str,0,0,11,0,0,0,0,0,0
2320,20,"""""""",0,0,3,0,0,0,0,0,0
2321,22,"domain = """"",0,0,11,0,0,0,0,0,1
2322,23,"year = year or self.random_int(min=1, max=9999)",0,0,47,0,0,0,0,0,0
2323,24,"month = month or self.random_int(min=1, max=12)",0,0,47,0,0,0,0,0,0
2324,25,"day = day or self.random_int(min=1, max=30)",0,0,43,0,0,0,0,0,0
2325,26,tld = tld or self.tld(),0,0,23,0,0,0,0,0,1
2326,27,"length = length or self.random_int(min=2, max=63)",0,0,49,0,0,0,0,0,0
2327,29,for _ in range(length):,0,1,23,0,0,0,0,0,0
2328,30,year = ((year ^ 8 * year) >> 11) ^ ((year & 0xFFFFFFF0) << 17),1,0,62,0,1,0,0,1,1
2329,32,month = ((month ^ 4 * month) >> 25) ^ 16 * (month & 0xFFFFFFF8),1,0,63,0,1,0,0,1,1
2330,34,day = ((day ^ (day << 13)) >> 19) ^ ((day & 0xFFFFFFFE) << 12),1,0,62,0,0,0,0,1,1
2331,36,domain += chr(((year ^ month ^ day) % 25) + 97),1,0,47,0,1,0,0,1,1
2332,39,"    return domain + ""."" + tld
",0,1,30,0,1,0,0,0,0
2333,0,from inline import Here,0,1,23,0,0,0,0,0,0
2334,2,def r_short(self) -> int:,0,1,25,0,1,0,0,0,0
2335,3,buf = self.r_string(2),0,0,22,0,0,0,0,0,1
2336,4,x = buf[0],0,0,10,0,0,0,0,0,1
2337,5,x |= buf[1] << 8,1,0,16,0,0,0,0,1,1
2338,7,x |= -(x & (1 << 15))  ,1,0,23,0,1,0,0,1,1
2339,10,return x,0,1,8,0,0,0,0,0,0
2340,13,def r_long(self) -> int:,0,1,24,0,1,0,0,0,0
2341,14,buf = self.r_string(4),0,0,22,0,0,0,0,0,1
2342,15,x = buf[0],0,0,10,0,0,0,0,0,1
2343,16,x |= buf[1] << 8,0,0,16,0,0,0,0,1,1
2344,17,x |= buf[2] << 16,0,0,17,0,0,0,0,1,1
2345,18,x |= buf[3] << 24,0,0,17,0,0,0,0,1,1
2346,20,"    return x
",0,1,13,0,0,0,0,0,0
2347,0,from inline import Here,0,1,23,0,0,0,0,0,0
2348,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2349,6,exor = start ^ goal,1,0,19,0,0,0,0,1,1
2350,8,count = 0,0,0,9,0,0,0,0,0,1
2351,9,while exor:,0,1,11,0,0,0,0,0,0
2352,11,exor = exor & (exor - 1),0,0,24,0,1,0,0,1,1
2353,13,count += 1,0,0,10,0,1,0,0,0,1
2354,14,return count,0,1,12,0,0,0,0,0,0
2355,17,x = 0,0,0,5,0,0,0,0,0,1
2356,18,start = 1,0,0,9,0,0,0,0,0,1
2357,19,goal = 2,0,0,8,0,0,0,0,0,1
2358,22,"x = min_bit_flips(start, goal)",0,0,30,0,0,0,0,0,1
2359,26,x = x | 1,0,0,9,0,0,0,0,1,1
2360,30,a = 1,0,0,5,0,0,0,0,0,1
2361,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2362,0,from inline import Here,0,1,23,0,0,0,0,0,0
2363,2,"def WriteComment(f, c, row, width, height, bottomReserved, fontsize, lifetime, styleid):",0,1,88,0,0,0,0,0,0
2364,3,text = ASSEscape(c[3]),0,0,22,0,0,0,0,0,1
2365,4,styles = [],0,0,11,0,0,0,0,0,1
2366,5,if c[4] == 1:,0,1,13,0,0,0,0,0,0
2367,6,styles.append(,0,0,14,0,0,1,0,0,0
2368,7,"""\\an8\\pos(%(halfwidth)s, %(row)s)""",0,0,36,0,0,0,0,0,0
2369,8,"% {""halfwidth"": round(width / 2), ""row"": row}",0,0,45,0,1,0,0,0,0
2370,9,),0,0,1,0,0,0,0,0,0
2371,10,elif c[4] == 2:,0,1,15,0,0,0,0,0,0
2372,11,styles.append(,0,0,14,0,0,1,0,0,0
2373,12,"""\\an2\\pos(%(halfwidth)s, %(row)s)""",0,0,36,0,0,0,0,0,0
2374,13,% {,0,0,3,0,0,0,0,0,0
2375,14,"""halfwidth"": round(width / 2),",0,0,30,0,1,0,0,0,0
2376,15,"""row"": ConvertType2(row, height, bottomReserved),",0,0,49,0,0,0,0,0,0
2377,16,},0,0,1,0,0,0,0,0,0
2378,17,),0,0,1,0,0,0,0,0,0
2379,18,elif c[4] == 3:,0,1,15,0,0,0,0,0,0
2380,19,styles.append(,0,0,14,0,0,1,0,0,0
2381,20,"""\\move(%(neglen)s, %(row)s, %(width)s, %(row)s)""",0,0,49,0,0,0,0,0,0
2382,21,"% {""width"": width, ""row"": row, ""neglen"": -math.ceil(c[8])}",0,0,58,0,1,0,0,0,0
2383,22,),0,0,1,0,0,0,0,0,0
2384,23,else:,0,1,5,0,0,0,0,0,0
2385,24,styles.append(,0,0,14,0,0,1,0,0,0
2386,25,"""\\move(%(width)s, %(row)s, %(neglen)s, %(row)s)""",0,0,49,0,0,0,0,0,0
2387,26,"% {""width"": width, ""row"": row, ""neglen"": -math.ceil(c[8])}",0,0,58,0,1,0,0,0,0
2388,27,),0,0,1,0,0,0,0,0,0
2389,28,if not (-1 < c[6] - fontsize < 1):,0,1,34,0,1,0,0,0,0
2390,29,"styles.append(""\\fs%s"" % round(c[6]))",0,0,37,0,0,1,0,0,0
2391,30,if c[5] != 0xFFFFFF:,0,1,20,0,0,0,0,0,1
2392,31,styles.append(,0,0,14,0,0,1,0,0,0
2393,32,"""\\c&H%02X%02X%02X&""",0,0,20,0,0,0,0,1,0
2394,33,"% (c[5] & 0xFF, (c[5] >> 8) & 0xFF, (c[5] >> 16) & 0xFF)",0,0,56,0,0,0,0,1,0
2395,34,),1,0,1,0,0,0,0,0,0
2396,36,if c[5] == 0x000000:,0,1,20,0,0,0,0,0,0
2397,37,"styles.append(""\\3c&HFFFFFF&"")",0,0,30,0,0,1,0,1,0
2398,38,f.write(,0,0,8,0,0,0,0,0,0
2399,39,"""Dialogue: 2,%(start)s,%(end)s,%(styleid)s,,0000,0000,0000,,{%(styles)s}%(text)s\n""",0,0,83,0,0,0,0,0,0
2400,40,% {,0,0,3,0,0,0,0,0,0
2401,41,"""start"": ConvertTimestamp(c[0]),",0,0,32,0,0,0,0,0,0
2402,42,"""end"": ConvertTimestamp(c[0] + lifetime),",0,1,41,0,1,0,0,0,0
2403,43,"""styles"": """".join(styles),",0,0,26,0,0,0,1,0,0
2404,44,"""text"": text,",0,0,13,0,0,0,0,0,0
2405,45,"""styleid"": styleid,",0,0,19,0,0,0,0,0,0
2406,47,"    )
",0,0,6,0,0,0,0,0,0
2407,0,from inline import Here,0,1,23,0,0,0,0,0,0
2408,2,def FileHeader(self):,0,1,21,0,0,0,0,0,0
2409,3,"""""""Return the per-file header as a string.""""""",0,1,45,0,1,0,0,0,0
2410,4,dt = self.date_time,0,0,19,0,0,0,0,0,1
2411,5,dosdate = (dt[0] - 1980) << 9 | dt[1] << 5 | dt[2],1,0,50,0,1,0,0,1,1
2412,7,dostime = dt[3] << 11 | dt[4] << 5 | (dt[5] // 2),1,0,49,0,1,0,0,1,1
2413,9,if self.flag_bits & 0x08:,0,1,25,0,0,0,0,1,0
2414,11,CRC = compress_size = file_size = 0,0,0,35,0,0,0,0,0,0
2415,12,else:,0,1,5,0,0,0,0,0,0
2416,13,CRC = self.CRC,0,0,14,0,0,0,0,0,1
2417,14,compress_size = self.compress_size,0,0,34,0,0,0,0,0,1
2418,15,file_size = self.file_size,0,0,26,0,0,0,0,0,1
2419,17,extra = self.extra,0,0,18,0,0,0,0,0,1
2420,19,if file_size > ZIP64_LIMIT or compress_size > ZIP64_LIMIT:,0,1,58,0,0,0,0,0,0
2421,22,"fmt = ""<HHQQ""",0,0,13,0,0,0,0,0,1
2422,23,extra = extra + struct.pack(,0,0,28,0,1,0,0,0,1
2423,24,"fmt, 1, struct.calcsize(fmt) - 4, file_size, compress_size",0,0,58,0,1,0,0,0,0
2424,25,),0,0,1,0,0,0,0,0,0
2425,26,file_size = 0xFFFFFFFF,0,0,22,0,0,0,0,0,1
2426,27,compress_size = 0xFFFFFFFF,0,0,26,0,0,0,0,0,1
2427,28,"self.extract_version = max(45, self.extract_version)",0,0,52,0,0,0,0,0,1
2428,29,"self.create_version = max(45, self.extract_version)",0,0,51,0,0,0,0,0,1
2429,31,"filename, flag_bits = self._encodeFilenameFlags()",0,0,49,0,0,0,1,0,1
2430,32,header = struct.pack(,0,0,21,0,0,0,0,0,1
2431,33,"structFileHeader,",0,0,17,0,0,0,0,0,0
2432,34,"stringFileHeader,",0,0,17,0,0,0,0,0,0
2433,35,"self.extract_version,",0,0,21,0,0,0,0,0,0
2434,36,"self.reserved,",0,0,14,0,0,0,0,0,0
2435,37,"flag_bits,",0,0,10,0,0,0,0,0,0
2436,38,"self.compress_type,",0,0,19,0,0,0,0,0,0
2437,39,"dostime,",0,0,8,0,0,0,0,0,0
2438,40,"dosdate,",0,0,8,0,0,0,0,0,0
2439,41,"CRC,",0,0,4,0,0,0,0,0,0
2440,42,"compress_size,",0,0,14,0,0,0,0,0,0
2441,43,"file_size,",0,0,10,0,0,0,0,0,0
2442,44,"len(filename),",0,0,14,0,0,0,0,0,0
2443,45,"len(extra),",0,0,11,0,0,0,0,0,0
2444,47,"    return header + filename + extra
",0,1,37,0,1,0,0,0,0
2445,0,from inline import Here,0,1,23,0,0,0,0,0,0
2446,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2447,6,exor = start ^ goal,0,0,19,0,0,0,0,1,1
2448,8,count = 0,0,0,9,0,0,0,0,0,1
2449,9,while exor:,0,1,11,0,0,0,0,0,0
2450,11,exor = exor & (exor - 1),0,0,24,0,1,0,0,1,1
2451,13,count += 1,0,0,10,0,1,0,0,0,1
2452,14,return count,0,1,12,0,0,0,0,0,0
2453,17,x = 0,0,0,5,0,0,0,0,0,1
2454,18,start = 1,0,0,9,0,0,0,0,0,1
2455,19,goal = 2,0,0,8,0,0,0,0,0,1
2456,22,"x = min_bit_flips(start, goal)",0,0,30,0,0,0,0,0,1
2457,26,x = x | 1,0,0,9,0,0,0,0,1,1
2458,30,a = 1,0,0,5,0,0,0,0,0,1
2459,31,b = -1,0,0,6,0,1,0,0,0,1
2460,0,from inline import Here,0,1,23,0,0,0,0,0,0
2461,2,"def sign(self, user, pw, clid):",0,1,31,0,0,0,0,0,0
2462,3,a = 33,0,0,6,0,0,0,0,0,1
2463,4,i = 1,0,0,5,0,0,0,0,0,1
2464,5,s = 440123,0,0,10,0,0,0,0,0,1
2465,6,w = 117,0,0,7,0,0,0,0,0,1
2466,7,u = 1800000,0,0,11,0,0,0,0,0,1
2467,8,l = 1042,0,0,8,0,0,0,0,0,1
2468,9,b = 37,0,0,6,0,0,0,0,0,1
2469,10,k = 37,0,0,6,0,0,0,0,0,1
2470,11,c = 5,0,0,5,0,0,0,0,0,1
2471,12,"n = ""0763ed7314c69015fd4a0dc16bbf4b90""  ",0,0,40,0,0,0,0,0,1
2472,13,"y = ""8""  ",0,0,9,0,0,0,0,0,1
2473,14,"r = ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36""  ",0,0,123,0,1,0,0,0,1
2474,15,e = user  ,0,0,10,0,0,0,0,0,1
2475,16,t = clid  ,0,0,10,0,0,0,0,0,1
2476,18,"d = ""-"".join([str(mInt) for mInt in [a, i, s, w, u, l, b, k]])",0,1,62,0,1,0,1,0,1
2477,19,p = n + y + d + r + e + t + d + n,0,0,33,0,1,0,0,0,1
