,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
2077,37,"text = re.sub(RE_P14, '', text)  ",1,0,33,1,0,0,0,0,1
2078,38,"text = re.sub(RE_P5, '\\3', text)  ",1,0,35,1,0,0,0,0,1
2079,40,if simplify_links:,0,1,18,0,0,0,0,0,0
2080,41,"text = re.sub(RE_P6, '\\2', text)  ",1,0,35,1,0,0,0,0,1
2081,43,"text = text.replace(""!!"", ""\n|"")  ",1,0,34,0,0,0,1,1,1
2082,44,"text = text.replace(""|-||"", ""\n|"")  ",1,0,36,0,1,0,1,1,1
2083,45,"text = re.sub(RE_P12, '\n', text)  ",1,0,35,1,0,0,0,0,1
2084,46,"text = text.replace('|||', '|\n|')  ",1,0,36,0,0,0,1,1,1
2085,47,"text = text.replace('||', '\n|')  ",1,0,34,0,0,0,1,1,1
2086,48,"text = re.sub(RE_P13, '\n', text)  ",1,0,35,1,0,0,0,0,1
2087,49,"text = re.sub(RE_P17, '\n', text)  ",1,0,35,1,0,0,0,0,1
2088,52,"text = text.replace('[]', '')",1,0,29,0,0,0,1,0,1
2089,54,if old == text or iters > 2:,0,1,28,0,0,0,0,0,0
2090,55,break,0,1,5,0,0,0,0,0,0
2091,57,if promote_remaining:,0,1,21,0,0,0,0,0,0
2092,58,"text = text.replace('[', '').replace(']', '')  ",1,0,47,0,0,0,1,0,1
2093,60,    return text,0,1,15,0,0,0,0,0,0
2094,0,from inline import Here,0,1,23,0,0,0,0,0,0
2095,1,import math,0,1,11,0,0,0,0,0,0
2096,3,"def getPermutation(self, n: int, k: int) -> str:",0,1,48,0,1,0,0,0,0
2097,4,s=[],0,0,4,0,0,0,0,0,0
2098,5,for i in range(n):,0,1,18,0,0,0,0,0,0
2099,6,s.append(str(i+1)),0,0,18,0,1,1,0,0,0
2100,8,"def fun(s,k,l):",0,1,15,0,0,0,0,0,0
2101,9,p=[],0,0,4,0,0,0,0,0,0
2102,10,fact=math.factorial(l),1,0,22,0,1,0,0,0,1
2103,12,while (s!=[]):,0,1,14,0,0,0,0,0,0
2104,13,fact=fact//l,1,0,12,0,1,0,0,0,1
2105,15,"i,k=divmod(k,fact)",1,0,18,0,0,0,0,0,1
2106,17,x=s[i],1,0,6,0,0,0,0,0,1
2107,18,p.append(x),0,0,11,0,0,1,0,0,0
2108,19,s=s[:i]+s[i+1:],1,0,15,0,1,0,0,0,1
2109,23,l-=1,1,0,4,0,1,0,0,0,1
2110,25,"return """".join(p)",0,1,17,0,0,0,1,0,0
2111,27,"    return fun(s,k-1,n)
",0,1,24,0,1,0,0,0,0
2112,0,from inline import Here,0,1,23,0,0,0,0,0,0
2113,2,"LABELS_FILENAME = ""labels.txt""",0,0,30,0,0,0,0,0,0
2114,4,"def read_label_file(dataset_dir, filename=LABELS_FILENAME):",0,1,59,0,0,0,0,0,0
2115,5,"""""""Reads the labels file and returns a mapping from ID to class name.",0,1,69,0,0,0,0,0,0
2116,7,Args:,0,0,5,0,0,0,0,0,0
2117,8,dataset_dir: The directory in which the labels file is found.,0,1,61,0,0,0,0,0,0
2118,9,filename: The filename where the class names are written.,0,1,57,0,0,0,0,0,0
2119,11,Returns:,0,0,8,0,0,0,0,0,0
2120,12,A map from a label (integer) to class name.,0,1,43,0,0,0,0,0,0
2121,13,"""""""",0,0,3,0,0,0,0,0,0
2122,14,"labels_filename = os.path.join(dataset_dir, filename)",1,1,53,0,0,0,1,0,1
2123,15,"with tf.gfile.Open(labels_filename, ""rb"") as f:",0,1,47,0,0,0,0,0,0
2124,16,lines = f.read().decode(),1,0,25,0,0,0,0,0,1
2125,17,"lines = lines.split(""\n"")",1,0,25,0,0,0,0,0,1
2126,18,"lines = filter(None, lines)",1,0,27,0,0,0,0,0,1
2127,20,labels_to_class_names = {},0,1,26,0,0,0,0,0,0
2128,21,for line in lines:,0,1,18,0,0,0,0,0,0
2129,22,"index = line.index("":"")",1,0,23,0,0,0,0,0,1
2130,23,labels_to_class_names[int(line[:index])] = line[index + 1 :],1,1,60,0,1,0,0,0,0
2131,25,"    return labels_to_class_names
",0,1,33,0,0,0,0,0,0
2132,0,from inline import Here,0,1,23,0,0,0,0,0,0
2133,4,"s = ""hi there""",0,0,14,0,0,0,0,0,0
2134,5,split_str_list = s.split(),1,0,26,0,0,0,0,0,1
2135,8,split_str_list.reverse(),0,0,24,0,0,1,0,0,0
2136,0,from inline import Here,0,1,23,0,0,0,0,0,0
2137,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2138,6,exor = start ^ goal,1,0,19,0,0,0,0,1,1
2139,8,count = 0,1,0,9,0,0,0,0,0,1
2140,9,while exor:,0,1,11,0,0,0,0,0,0
2141,11,exor = exor & (exor - 1),1,0,24,0,1,0,0,1,1
2142,13,count += 1,1,0,10,0,1,0,0,0,1
2143,14,return count,0,1,12,0,0,0,0,0,0
2144,17,x = 0,1,0,5,0,0,0,0,0,1
2145,18,start = 1,1,0,9,0,0,0,0,0,1
2146,19,goal = 2,1,0,8,0,0,0,0,0,1
2147,22,"x = min_bit_flips(start, goal)",1,0,30,0,0,0,0,0,1
2148,26,x = x | 1,1,0,9,0,0,0,0,1,1
2149,30,a = 1,1,0,5,0,0,0,0,0,1
2150,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2151,0,from inline import Here,0,1,23,0,0,0,0,0,0
2152,2,"def _split(self, data):",0,1,23,0,0,0,0,0,0
2153,3,"""""""",0,0,3,0,0,0,0,0,0
2154,4,Split the Type 1 font into its three main parts.,0,0,48,0,0,0,0,0,0
2155,6,"The three parts are: (1) the cleartext part, which ends in a",0,0,60,0,0,1,0,0,0
2156,7,"eexec operator; (2) the encrypted part; (3) the fixed part,",0,0,59,0,0,0,0,0,0
2157,8,which contains 512 ASCII zeros possibly divided on various,0,0,58,0,0,0,0,0,0
2158,9,"lines, a cleartomark operator, and possibly something else.",0,1,59,0,0,1,0,0,0
2159,10,"""""""",0,0,3,0,0,0,0,0,0
2160,13,"idx = data.index(b""eexec"")",1,0,26,0,0,0,0,0,1
2161,14,"idx += len(b""eexec"")",1,0,20,0,1,0,0,0,1
2162,15,"while data[idx] in b"" \t\r\n"":",0,1,30,0,0,0,0,0,0
2163,16,idx += 1,1,0,8,0,1,0,0,0,1
2164,17,len1 = idx,1,0,10,0,0,0,0,0,1
2165,21,"idx = data.rindex(b""cleartomark"") - 1",1,0,37,0,1,1,0,0,1
2166,22,zeros = 512,1,0,11,0,0,0,0,0,1
2167,23,"while zeros and data[idx] in b""0"" or data[idx] in b""\r\n"":",0,1,58,0,0,0,0,0,0
2168,24,"if data[idx] in b""0"":",0,1,21,0,0,0,0,0,0
2169,25,zeros -= 1,1,0,10,0,1,0,0,0,1
2170,26,idx -= 1,1,0,8,0,1,0,0,0,1
2171,27,if zeros:,0,1,9,0,0,0,0,0,0
2172,30,"_log.info(""Insufficiently many zeros in Type 1 font"")",0,0,53,0,0,0,0,0,0
2173,36,idx1 = len1 + ((idx - len1 + 2) & ~1)  ,1,0,39,0,1,0,0,1,1
2174,39,binary = binascii.unhexlify(data[len1:idx1]),1,1,44,0,0,0,0,0,1
2175,41,"    return data[:len1], binary, data[idx + 1 :]
",0,1,48,0,1,0,0,0,0
2176,0,from inline import Here,0,1,23,0,0,0,0,0,0
2177,2,"def _decrypt_subtitles(self, data, iv, id):",0,1,43,0,0,0,0,0,0
2178,3,data = bytes_to_intlist(compat_b64decode(data)),1,0,47,0,0,0,0,0,1
2179,4,iv = bytes_to_intlist(compat_b64decode(iv)),1,0,43,0,0,0,0,0,1
2180,5,id = int(id),1,0,12,0,0,0,0,0,1
2181,7,"def obfuscate_key_aux(count, modulo, start):",0,1,44,0,0,0,0,0,0
2182,8,output = list(start),1,0,20,0,0,0,0,0,1
2183,9,for _ in range(count):,0,1,22,0,0,0,0,0,0
2184,10,output.append(output[-1] + output[-2]),0,0,38,0,1,1,0,0,0
2185,12,output = output[2:],1,0,19,0,0,0,0,0,1
2186,13,"output = list(map(lambda x: x % modulo + 33, output))",1,1,53,0,1,0,0,0,1
2187,14,return output,0,1,13,0,0,0,0,0,0
2188,16,def obfuscate_key(key):,0,1,23,0,0,0,0,0,0
2189,17,"num1 = int(floor(pow(2, 25) * sqrt(6.9)))",1,0,41,0,1,0,0,0,1
2190,18,num2 = (num1 ^ key) << 5,1,0,24,0,0,0,0,1,0
2191,20,num3 = key ^ num1,1,0,17,0,0,0,0,1,1
2192,21,num4 = num3 ^ (num3 >> 3) ^ num2,1,0,32,0,0,0,0,1,1
2193,22,"prefix = intlist_to_bytes(obfuscate_key_aux(20, 97, (1, 2)))",1,0,60,0,0,0,0,0,1
2194,23,shaHash = bytes_to_intlist(sha1(prefix + str(num4).encode('ascii')).digest()),1,1,77,0,1,0,1,0,1
2195,25,return shaHash + [0] * 12,0,1,25,0,1,0,0,0,0
2196,27,key = obfuscate_key(id),1,0,23,0,0,0,0,0,1
2197,30,    return zlib.decompress(decrypted_data),0,1,42,0,0,0,0,0,0
2198,0,from inline import Here,0,1,23,0,0,0,0,0,0
2199,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2200,6,exor = start ^ goal,1,0,19,0,0,0,0,1,1
2201,8,count = 0,1,0,9,0,0,0,0,0,1
2202,9,while exor:,0,1,11,0,0,0,0,0,0
2203,11,exor = exor & (exor - 1),1,0,24,0,1,0,0,1,1
2204,13,count += 1,1,0,10,0,1,0,0,0,1
2205,14,return count,0,1,12,0,0,0,0,0,0
2206,17,x = 0,1,0,5,0,0,0,0,0,1
2207,18,start = 1,1,0,9,0,0,0,0,0,1
2208,19,goal = 2,1,0,8,0,0,0,0,0,1
2209,22,"x = min_bit_flips(start, goal)",1,0,30,0,0,0,0,0,1
2210,26,x = x | 1,1,0,9,0,0,0,0,1,1
2211,30,a = 1,1,0,5,0,0,0,0,0,1
2212,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2213,0,from inline import Here,0,1,23,0,0,0,0,0,0
2214,2,"def reverseBits(self, n: int) -> int:",0,1,37,0,1,1,0,0,0
2215,3,res = 0,1,0,7,0,0,0,0,0,1
2216,4,for i in range(32):,0,1,19,0,0,0,0,0,0
2217,5,bit = (n >> i) & 1,0,0,18,0,0,0,0,1,0
2218,9,"    return res
",0,1,15,0,0,0,0,0,0
2219,0,from inline import Here,0,1,23,0,0,0,0,0,0
2220,2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
2221,3,count = 0,1,0,9,0,0,0,0,0,1
2222,4,while n:,0,1,8,0,0,0,0,0,0
2223,5,count += n & 1,1,0,14,0,1,0,0,1,1
2224,6,n >>= 1,0,0,7,0,0,0,0,1,0
2225,7,return count,0,1,12,0,0,0,0,0,0
2226,9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
2227,10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
2228,12,def main():,0,1,11,0,0,0,0,0,0
2229,13,num = 5,1,0,7,0,0,0,0,0,1
2230,14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2231,15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2232,17,"new_num_1 = toggle_kth_bit(num, 4)",1,0,34,0,0,0,0,0,1
2233,19,for i in range(10):,0,1,19,0,0,0,0,0,0
2234,20,"new_num_2 = toggle_kth_bit(num, 1)",1,0,34,0,0,0,0,0,1
2235,21,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2236,22,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2237,25,"    main()
",0,0,11,0,0,0,0,0,0
2238,0,from inline import Here,0,1,23,0,0,0,0,0,0
2239,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2240,6,exor = start ^ goal,1,0,19,0,0,0,0,1,1
2241,8,count = 0,1,0,9,0,0,0,0,0,1
2242,9,while exor:,0,1,11,0,0,0,0,0,0
2243,11,exor = exor & (exor - 1),1,0,24,0,1,0,0,1,1
2244,13,count += 1,1,0,10,0,1,0,0,0,1
2245,14,return count,0,1,12,0,0,0,0,0,0
2246,17,x = 0,1,0,5,0,0,0,0,0,1
2247,18,start = 1,1,0,9,0,0,0,0,0,1
2248,19,goal = 2,1,0,8,0,0,0,0,0,1
2249,22,"x = min_bit_flips(start, goal)",1,0,30,0,0,0,0,0,1
2250,26,x = x | 1,1,0,9,0,0,0,0,1,1
2251,30,a = 1,1,0,5,0,0,0,0,0,1
2252,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2253,0,from inline import Here,0,1,23,0,0,0,0,0,0
2254,2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
2255,3,count = 0,1,0,9,0,0,0,0,0,1
2256,4,while n:,0,1,8,0,0,0,0,0,0
2257,5,count += n & 1,1,0,14,0,1,0,0,1,1
2258,6,n >>= 1,0,0,7,0,0,0,0,1,0
2259,7,return count,0,1,12,0,0,0,0,0,0
2260,9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
2261,10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
2262,12,def main():,0,1,11,0,0,0,0,0,0
2263,13,num = 5,1,0,7,0,0,0,0,0,1
2264,14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2265,15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2266,17,"new_num = toggle_kth_bit(num, 2)",1,0,32,0,0,0,0,0,1
2267,19,"new_num_1 = toggle_kth_bit(num, 4)",1,0,34,0,0,0,0,0,1
2268,20,"new_num_2 = toggle_kth_bit(num, 1)",1,0,34,0,0,0,0,0,1
2269,21,"new_num_3 = toggle_kth_bit(num, 3)",1,0,34,0,0,0,0,0,1
2270,23,for i in range(10):,0,1,19,0,0,0,0,0,0
2271,24,"new_num_2 = toggle_kth_bit(num, 1)",1,0,34,0,0,0,0,0,1
2272,25,print(bin(num)) ,0,0,16,0,0,0,0,0,0
2273,26,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
2274,29,"    main()
",0,0,11,0,0,0,0,0,0
2275,5,import sys,0,1,10,0,0,0,0,0,0
2276,6,from inline import Here,0,1,23,0,0,0,0,0,0
2277,13,input_list = sys.argv[1:],1,0,25,0,0,0,0,0,1
2278,16,def dec_to_alpha(num):,0,1,22,0,0,0,0,0,0
2279,17,"base_num = """"",0,1,13,0,0,0,0,0,0
2280,18,while num > 0:,0,1,14,0,0,0,0,0,0
2281,19,dig = int(num % 36),1,0,19,0,0,0,0,0,1
2282,20,if dig < 10:,0,1,12,0,0,0,0,0,0
2283,21,base_num += str(dig),1,1,20,0,1,0,0,0,1
2284,22,else:,0,1,5,0,0,0,0,0,0
2285,23,base_num += chr(ord('a') + dig - 10),1,1,36,0,1,0,0,0,1
2286,24,num //= 36,0,0,10,0,1,0,0,0,0
2287,25,base_num = base_num[::-1]  ,1,1,27,0,1,0,0,0,1
2288,26,return base_num,0,1,15,0,0,0,0,0,0
2289,29,def encrypt(secret):,0,1,20,0,0,0,0,0,0
2290,30,"encryption = int(secret, base=36)",1,1,33,0,0,0,0,0,1
2291,31,key = len(secret),1,0,17,0,0,0,0,0,1
2292,32,return encryption << key,0,1,24,0,0,0,0,1,0
2293,34,"def decrypt(message, key):",0,1,26,0,0,0,0,0,0
2294,35,"decryption = int(message, base=36)",1,1,34,0,0,0,0,0,1
2295,36,return decryption >> key,0,1,24,0,0,0,0,1,0
2296,38,"secrets = [""hello"", ""password"", ""something"", ""code"", ""reply""]",0,1,61,0,0,0,0,0,0
2297,40,for iter in range(5):,0,1,21,0,0,0,0,0,0
2298,42,secret = secrets[iter],1,0,22,0,0,0,0,0,1
2299,43,key = len(secret),1,0,17,0,0,0,0,0,1
2300,44,"print(""expected answer: "" + secret)",0,0,35,0,1,0,0,0,0
2301,47,message = dec_to_alpha(encrypt(secret)),1,0,39,0,0,0,0,0,1
2302,48,"print(""encrypted message: "" + message)",0,0,38,0,1,0,0,0,0
2303,49,"print(""key: "" + str(key))",0,0,25,0,1,0,0,0,0
2304,52,"res = dec_to_alpha(decrypt(message, key))",1,0,41,0,0,0,0,0,1
2305,53,"print(""decrypted message: "" + res + ""\n"")",0,0,41,0,1,0,0,0,0
2306,0,from typing import Optional,0,1,27,0,0,0,0,0,0
2307,1,from inline import Here,0,1,23,0,0,0,0,0,0
2308,3,def dga(,0,1,8,0,0,0,0,0,0
2309,4,"self,",0,0,5,0,0,0,0,0,0
2310,5,"year: Optional[int] = None,",0,0,27,0,0,0,0,0,0
2311,6,"month: Optional[int] = None,",0,0,28,0,0,0,0,0,0
2312,7,"day: Optional[int] = None,",0,0,26,0,0,0,0,0,0
2313,8,"tld: Optional[str] = None,",0,0,26,0,0,0,0,0,0
2314,9,"length: Optional[int] = None,",0,0,29,0,0,0,0,0,0
2315,10,) -> str:,0,0,9,0,1,0,0,0,0
2316,11,"""""""Generates a domain name by given date",0,0,40,0,0,0,0,0,0
2317,12,https://en.wikipedia.org/wiki/Domain_generation_algorithm,0,0,57,0,1,0,0,0,0
2318,14,:type year: int,0,0,15,0,0,0,0,0,0
2319,15,:type month: int,0,0,16,0,0,0,0,0,0
2320,16,:type day: int,0,0,14,0,0,0,0,0,0
2321,17,:type tld: str,0,0,14,0,0,0,0,0,0
2322,18,:type length: int,0,0,17,0,0,0,0,0,0
2323,19,:rtype: str,0,0,11,0,0,0,0,0,0
2324,20,"""""""",0,0,3,0,0,0,0,0,0
2325,22,"domain = """"",0,0,11,0,0,0,0,0,0
2326,23,"year = year or self.random_int(min=1, max=9999)",1,0,47,0,0,0,0,0,1
2327,24,"month = month or self.random_int(min=1, max=12)",1,0,47,0,0,0,0,0,1
2328,25,"day = day or self.random_int(min=1, max=30)",1,0,43,0,0,0,0,0,1
2329,26,tld = tld or self.tld(),1,0,23,0,0,0,0,0,1
2330,27,"length = length or self.random_int(min=2, max=63)",1,0,49,0,0,0,0,0,1
2331,29,for _ in range(length):,0,1,23,0,0,0,0,0,0
2332,30,year = ((year ^ 8 * year) >> 11) ^ ((year & 0xFFFFFFF0) << 17),1,0,62,0,1,0,0,1,0
2333,32,month = ((month ^ 4 * month) >> 25) ^ 16 * (month & 0xFFFFFFF8),1,0,63,0,1,0,0,1,0
2334,34,day = ((day ^ (day << 13)) >> 19) ^ ((day & 0xFFFFFFFE) << 12),1,0,62,0,0,0,0,1,0
2335,36,domain += chr(((year ^ month ^ day) % 25) + 97),1,0,47,0,1,0,0,1,1
2336,39,"    return domain + ""."" + tld
",0,1,30,0,1,0,0,0,0
2337,0,from inline import Here,0,1,23,0,0,0,0,0,0
2338,2,def r_short(self) -> int:,0,1,25,0,1,0,0,0,0
2339,3,buf = self.r_string(2),1,0,22,0,0,0,0,0,1
2340,4,x = buf[0],1,0,10,0,0,0,0,0,1
2341,5,x |= buf[1] << 8,1,0,16,0,0,0,0,1,0
2342,7,x |= -(x & (1 << 15))  ,1,0,23,0,1,0,0,1,0
2343,10,return x,0,1,8,0,0,0,0,0,0
2344,13,def r_long(self) -> int:,0,1,24,0,1,0,0,0,0
2345,14,buf = self.r_string(4),1,0,22,0,0,0,0,0,1
2346,15,x = buf[0],1,0,10,0,0,0,0,0,1
2347,16,x |= buf[1] << 8,0,0,16,0,0,0,0,1,0
2348,17,x |= buf[2] << 16,0,0,17,0,0,0,0,1,0
2349,18,x |= buf[3] << 24,0,0,17,0,0,0,0,1,0
2350,20,"    return x
",0,1,13,0,0,0,0,0,0
2351,0,from inline import Here,0,1,23,0,0,0,0,0,0
2352,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2353,6,exor = start ^ goal,1,0,19,0,0,0,0,1,1
2354,8,count = 0,1,0,9,0,0,0,0,0,1
2355,9,while exor:,0,1,11,0,0,0,0,0,0
2356,11,exor = exor & (exor - 1),1,0,24,0,1,0,0,1,1
2357,13,count += 1,1,0,10,0,1,0,0,0,1
2358,14,return count,0,1,12,0,0,0,0,0,0
2359,17,x = 0,1,0,5,0,0,0,0,0,1
2360,18,start = 1,1,0,9,0,0,0,0,0,1
2361,19,goal = 2,1,0,8,0,0,0,0,0,1
2362,22,"x = min_bit_flips(start, goal)",1,0,30,0,0,0,0,0,1
2363,26,x = x | 1,1,0,9,0,0,0,0,1,1
2364,30,a = 1,1,0,5,0,0,0,0,0,1
2365,32,"demorgan = ~(a | b) == (~a & ~b)
",0,0,33,0,0,0,0,1,0
2366,0,from inline import Here,0,1,23,0,0,0,0,0,0
2367,2,"def WriteComment(f, c, row, width, height, bottomReserved, fontsize, lifetime, styleid):",0,1,88,0,0,0,0,0,0
2368,3,text = ASSEscape(c[3]),1,0,22,0,0,0,0,0,1
2369,4,styles = [],0,0,11,0,0,0,0,0,0
2370,5,if c[4] == 1:,0,1,13,0,0,0,0,0,0
2371,6,styles.append(,0,0,14,0,0,1,0,0,0
2372,7,"""\\an8\\pos(%(halfwidth)s, %(row)s)""",0,0,36,0,0,0,0,0,0
2373,8,"% {""halfwidth"": round(width / 2), ""row"": row}",0,0,45,0,1,0,0,0,0
2374,9,),0,0,1,0,0,0,0,0,0
2375,10,elif c[4] == 2:,0,1,15,0,0,0,0,0,0
2376,11,styles.append(,0,0,14,0,0,1,0,0,0
2377,12,"""\\an2\\pos(%(halfwidth)s, %(row)s)""",0,0,36,0,0,0,0,0,0
2378,13,% {,0,0,3,0,0,0,0,0,0
2379,14,"""halfwidth"": round(width / 2),",0,0,30,0,1,0,0,0,0
2380,15,"""row"": ConvertType2(row, height, bottomReserved),",0,0,49,0,0,0,0,0,0
2381,16,},0,0,1,0,0,0,0,0,0
2382,17,),0,0,1,0,0,0,0,0,0
2383,18,elif c[4] == 3:,0,1,15,0,0,0,0,0,0
2384,19,styles.append(,0,0,14,0,0,1,0,0,0
2385,20,"""\\move(%(neglen)s, %(row)s, %(width)s, %(row)s)""",0,0,49,0,0,0,0,0,0
2386,21,"% {""width"": width, ""row"": row, ""neglen"": -math.ceil(c[8])}",0,0,58,0,1,0,0,0,0
2387,22,),0,0,1,0,0,0,0,0,0
2388,23,else:,0,1,5,0,0,0,0,0,0
2389,24,styles.append(,0,0,14,0,0,1,0,0,0
2390,25,"""\\move(%(width)s, %(row)s, %(neglen)s, %(row)s)""",0,0,49,0,0,0,0,0,0
2391,26,"% {""width"": width, ""row"": row, ""neglen"": -math.ceil(c[8])}",0,0,58,0,1,0,0,0,0
2392,27,),0,0,1,0,0,0,0,0,0
2393,28,if not (-1 < c[6] - fontsize < 1):,0,1,34,0,1,0,0,0,0
2394,29,"styles.append(""\\fs%s"" % round(c[6]))",0,0,37,0,0,1,0,0,0
2395,30,if c[5] != 0xFFFFFF:,0,1,20,0,0,0,0,0,0
2396,31,styles.append(,0,0,14,0,0,1,0,0,0
2397,32,"""\\c&H%02X%02X%02X&""",0,0,20,0,0,0,0,1,0
2398,33,"% (c[5] & 0xFF, (c[5] >> 8) & 0xFF, (c[5] >> 16) & 0xFF)",0,0,56,0,0,0,0,1,0
2399,34,),1,0,1,0,0,0,0,0,0
2400,36,if c[5] == 0x000000:,0,1,20,0,0,0,0,0,0
2401,37,"styles.append(""\\3c&HFFFFFF&"")",0,0,30,0,0,1,0,1,0
2402,38,f.write(,0,0,8,0,0,0,0,0,0
2403,39,"""Dialogue: 2,%(start)s,%(end)s,%(styleid)s,,0000,0000,0000,,{%(styles)s}%(text)s\n""",0,0,83,0,0,0,0,0,0
2404,40,% {,0,0,3,0,0,0,0,0,0
2405,41,"""start"": ConvertTimestamp(c[0]),",0,0,32,0,0,0,0,0,0
2406,42,"""end"": ConvertTimestamp(c[0] + lifetime),",0,1,41,0,1,0,0,0,0
2407,43,"""styles"": """".join(styles),",0,0,26,0,0,0,1,0,0
2408,44,"""text"": text,",0,0,13,0,0,0,0,0,0
2409,45,"""styleid"": styleid,",0,0,19,0,0,0,0,0,0
2410,47,"    )
",0,0,6,0,0,0,0,0,0
2411,0,from inline import Here,0,1,23,0,0,0,0,0,0
2412,2,def FileHeader(self):,0,1,21,0,0,0,0,0,0
2413,3,"""""""Return the per-file header as a string.""""""",0,1,45,0,1,0,0,0,0
2414,4,dt = self.date_time,1,0,19,0,0,0,0,0,1
2415,5,dosdate = (dt[0] - 1980) << 9 | dt[1] << 5 | dt[2],1,0,50,0,1,0,0,1,0
2416,7,dostime = dt[3] << 11 | dt[4] << 5 | (dt[5] // 2),1,0,49,0,1,0,0,1,1
2417,9,if self.flag_bits & 0x08:,0,1,25,0,0,0,0,1,0
2418,11,CRC = compress_size = file_size = 0,1,0,35,0,0,0,0,0,1
2419,12,else:,0,1,5,0,0,0,0,0,0
2420,13,CRC = self.CRC,1,0,14,0,0,0,0,0,1
2421,14,compress_size = self.compress_size,1,0,34,0,0,0,0,0,1
2422,15,file_size = self.file_size,1,0,26,0,0,0,0,0,1
2423,17,extra = self.extra,1,0,18,0,0,0,0,0,1
2424,19,if file_size > ZIP64_LIMIT or compress_size > ZIP64_LIMIT:,0,1,58,0,0,0,0,0,0
2425,22,"fmt = ""<HHQQ""",0,0,13,0,0,0,0,0,0
2426,23,extra = extra + struct.pack(,1,0,28,0,1,0,0,0,1
2427,24,"fmt, 1, struct.calcsize(fmt) - 4, file_size, compress_size",0,0,58,0,1,0,0,0,0
2428,25,),0,0,1,0,0,0,0,0,0
2429,26,file_size = 0xFFFFFFFF,1,0,22,0,0,0,0,0,1
2430,27,compress_size = 0xFFFFFFFF,1,0,26,0,0,0,0,0,1
2431,28,"self.extract_version = max(45, self.extract_version)",1,0,52,0,0,0,0,0,1
2432,29,"self.create_version = max(45, self.extract_version)",1,0,51,0,0,0,0,0,1
2433,31,"filename, flag_bits = self._encodeFilenameFlags()",0,0,49,0,0,0,1,0,0
2434,32,header = struct.pack(,1,0,21,0,0,0,0,0,1
2435,33,"structFileHeader,",0,0,17,0,0,0,0,0,0
2436,34,"stringFileHeader,",0,0,17,0,0,0,0,0,0
2437,35,"self.extract_version,",0,0,21,0,0,0,0,0,0
2438,36,"self.reserved,",0,0,14,0,0,0,0,0,0
2439,37,"flag_bits,",0,0,10,0,0,0,0,0,0
2440,38,"self.compress_type,",0,0,19,0,0,0,0,0,0
2441,39,"dostime,",0,0,8,0,0,0,0,0,0
2442,40,"dosdate,",0,0,8,0,0,0,0,0,0
2443,41,"CRC,",0,0,4,0,0,0,0,0,0
2444,42,"compress_size,",0,0,14,0,0,0,0,0,0
2445,43,"file_size,",0,0,10,0,0,0,0,0,0
2446,44,"len(filename),",0,0,14,0,0,0,0,0,0
2447,45,"len(extra),",0,0,11,0,0,0,0,0,0
2448,47,"    return header + filename + extra
",0,1,37,0,1,0,0,0,0
2449,0,from inline import Here,0,1,23,0,0,0,0,0,0
2450,4,"def min_bit_flips(start: int, goal: int) -> int:",0,1,48,0,1,0,0,0,0
2451,6,exor = start ^ goal,1,0,19,0,0,0,0,1,1
2452,8,count = 0,1,0,9,0,0,0,0,0,1
2453,9,while exor:,0,1,11,0,0,0,0,0,0
2454,11,exor = exor & (exor - 1),1,0,24,0,1,0,0,1,1
2455,13,count += 1,1,0,10,0,1,0,0,0,1
2456,14,return count,0,1,12,0,0,0,0,0,0
2457,17,x = 0,1,0,5,0,0,0,0,0,1
2458,18,start = 1,1,0,9,0,0,0,0,0,1
2459,19,goal = 2,1,0,8,0,0,0,0,0,1
2460,22,"x = min_bit_flips(start, goal)",1,0,30,0,0,0,0,0,1
2461,26,x = x | 1,1,0,9,0,0,0,0,1,1
2462,30,a = 1,1,0,5,0,0,0,0,0,1
