line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
0,from typing import Tuple,0,1,24,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
3,"def _read_base128le(data: bytes) -> Tuple[int, int]:",0,1,52,0,1,0,0,0,0
4,res = 0,0,0,7,0,0,0,0,0,1
5,offset = 0,0,0,10,0,0,0,0,0,1
6,while offset < len(data):,0,1,25,0,0,0,0,0,0
7,o = data[offset],0,0,16,0,0,0,0,0,1
8,res += (o & 0x7F) << (7 * offset),1,0,33,0,1,0,0,1,1
10,offset += 1,0,0,11,0,1,0,0,0,1
11,if o < 0x80:,0,1,12,0,0,0,0,0,0
24,"    raise ValueError(""varint exceeds bounds of provided data"")
",0,1,63,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,"def find_archi(self, target_patch_size, max_layers=9):",0,1,54,0,0,0,0,0,1
3,"""""""",0,0,3,0,0,0,0,0,0
4,Find the best configuration of layers using only 3x3 convs for target patch size,0,1,80,0,0,0,0,0,0
5,"""""""",0,0,3,0,0,0,0,0,0
6,s = {},0,0,6,0,0,0,0,0,1
7,"for layers_count in range(1, max_layers + 1):",0,1,45,0,1,0,0,0,0
8,val = 1 << (layers_count - 1),0,0,29,0,1,0,0,1,1
9,while True:,0,1,11,0,0,0,0,0,0
10,val -= 1,0,0,8,0,1,0,0,0,1
12,layers = [],0,0,11,0,0,0,0,0,1
13,sum_st = 0,0,0,10,0,0,0,0,0,1
14,"layers.append([3, 2])",0,0,21,0,0,1,0,0,0
15,sum_st += 2,0,0,11,0,1,0,0,0,1
16,for i in range(layers_count - 1):,0,1,33,0,1,0,0,0,0
17,st = 1 + (1 if val & (1 << i) != 0 else 0),1,1,42,0,1,0,0,1,0
19,"layers.append([3, st])",0,0,22,0,0,1,0,0,0
20,sum_st += st,0,0,12,0,1,0,0,0,1
22,rf = self.calc_receptive_field_size(layers),0,0,43,0,0,0,0,0,1
24,"s_rf = s.get(rf, None)",0,0,22,0,0,0,0,0,1
25,if s_rf is None:,0,1,16,0,0,0,0,0,0
26,"s[rf] = (layers_count, sum_st, layers)",0,0,38,0,0,0,0,0,1
27,else:,0,1,5,0,0,0,0,0,0
28,if layers_count < s_rf[0] or (,0,1,30,0,0,0,0,0,0
29,layers_count == s_rf[0] and sum_st > s_rf[1],0,0,44,0,0,0,0,0,0
30,):,0,0,2,0,0,0,0,0,0
31,"s[rf] = (layers_count, sum_st, layers)",0,0,38,0,0,0,0,0,1
33,if val == 0:,0,1,12,0,0,0,0,0,0
34,break,0,1,5,0,0,0,0,0,0
36,x = sorted(list(s.keys())),0,0,26,0,0,1,0,0,1
38,"    return s[q][2]
",0,1,19,0,0,0,0,0,0
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,a = 4,0,0,5,0,0,0,0,0,1
8,b = -6,0,0,6,0,1,0,0,0,1
10,class Combining:,0,1,16,0,0,0,0,0,0
11,"def getSum(self, a: int, b: int) -> int:",0,1,40,0,1,0,0,0,0
12,"def add(a, b):",0,1,14,0,0,0,0,0,0
13,if not a or not b:,0,1,18,0,0,0,0,0,0
14,return a or b,0,1,13,0,0,0,0,0,0
15,"return add(a ^ b, (a & b) << 1)",0,1,31,0,0,0,0,1,0
17,if a * b < 0:  ,0,1,15,0,1,0,0,0,0
18,if a > 0:,0,1,9,0,0,0,0,0,0
19,"positive = self.getSum(b, a)",0,0,28,0,0,0,0,0,1
20,return positive,0,1,15,0,0,0,0,0,0
21,"if add(~a, 1) == b:  ",0,1,21,0,0,0,0,1,0
22,zero = 0,1,0,8,0,0,0,0,0,1
24,return 0,0,1,8,0,0,0,0,0,0
25,"if add(~a, 1) < b:  ",0,1,20,0,0,0,0,1,0
26,"return add(~add(add(~a, 1), add(~b, 1)), 1)  ",0,1,45,0,0,0,0,1,0
29,"return add(a, b)  ",0,1,18,0,0,0,0,0,0
32,"c = combine.getSum(a, b)
",0,0,25,0,0,0,0,0,1
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
3,count = 0,0,0,9,0,0,0,0,0,1
4,while n:,0,1,8,0,0,0,0,0,0
5,count += n & 1,0,0,14,0,1,0,0,1,1
6,n >>= 1,0,0,7,0,0,0,0,1,1
7,return count,0,1,12,0,0,0,0,0,0
9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
12,def main():,0,1,11,0,0,0,0,0,0
13,num = 5,0,0,7,0,0,0,0,0,1
14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
17,"new_num_2 = toggle_kth_bit(num, 1)",1,0,34,0,0,0,0,0,1
19,for i in range(10):,0,1,19,0,0,0,0,0,0
20,"new_num_2 = toggle_kth_bit(num, 1)",0,0,34,0,0,0,0,0,1
21,print(bin(num)) ,0,0,16,0,0,0,0,0,0
22,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
25,"    main()
",0,0,11,0,0,0,0,0,0
5,import sys,0,1,10,0,0,0,0,0,0
6,import random,0,1,13,0,0,0,0,0,0
7,from inline import Here,0,1,23,0,0,0,0,0,0
15,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
17,for iter in range(10):,0,1,22,0,0,0,0,0,0
19,"ans_str = """"",0,0,12,0,0,0,0,0,1
22,"dec_str = """"",0,0,12,0,0,0,0,0,1
23,"mask_str = """"",0,1,13,0,0,0,0,0,1
24,for dig in range(8):,0,1,20,0,0,0,0,0,0
25,"curr_dig = random.randint(0, 9)",0,0,31,0,0,0,0,0,1
26,dec_str = dec_str + str(curr_dig),0,0,33,0,1,0,0,0,1
27,if(curr_dig % 2 == 0):,0,1,22,0,0,0,0,0,0
28,ans_str += str(curr_dig),0,0,24,0,1,0,0,0,1
29,"mask_str += ""f""",0,1,15,0,1,0,0,0,1
30,else:,0,1,5,0,0,0,0,0,0
31,"ans_str += ""0""",0,0,14,0,1,0,0,0,1
32,"mask_str += ""0""",0,1,15,0,1,0,0,0,1
34,"dec_num = int(dec_str, 16)",0,0,26,0,0,0,0,0,1
35,"hex_mask = int(mask_str, 16)",0,1,28,0,0,0,0,0,1
36,"ans = int(ans_str, 16)",0,0,22,0,0,0,0,0,1
38,"print(""  "" + hex(dec_num))",0,0,26,0,1,0,0,0,0
39,"print(""& "" + hex(hex_mask))",0,1,27,0,1,0,0,1,0
40,"print(""-----------"")",0,0,20,0,1,0,0,0,0
41,"print(""  "" + hex(ans))",0,0,22,0,1,0,0,0,0
42,print(),0,0,7,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,"def __init__(self, file: ""IO[str]"") -> None:",0,1,44,0,1,0,0,0,0
3,handle = GetStdHandle(STDOUT),0,0,29,0,0,0,0,0,1
4,self._handle = handle,0,0,21,0,0,0,0,0,1
5,default_text = GetConsoleScreenBufferInfo(handle).wAttributes,0,1,61,0,0,0,0,0,1
6,self._default_text = default_text,0,1,33,0,0,0,0,0,1
8,self._default_fore = default_text & 7,0,1,37,0,0,0,0,1,1
9,self._default_back = (default_text >> 4) & 7,1,1,44,0,0,0,0,1,1
11,self._default_attrs = self._default_fore | (self._default_back << 4),1,1,68,0,0,0,0,1,1
14,self._file = file,0,0,17,0,0,0,0,0,1
16,"    self.flush = file.flush
",0,0,28,0,0,0,0,0,1
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,"def parse_inet_line(self, words, current_if, ips):",0,1,50,0,0,0,0,0,0
7,if words[1] == 'alias':,0,1,23,0,0,0,0,0,0
8,del words[1],0,1,12,0,0,0,0,0,0
10,address = {'address': words[1]},0,0,31,0,0,0,0,0,1
13,if '/' in address['address']:,0,1,29,0,1,0,0,0,0
14,"ip_address, cidr_mask = address['address'].split('/')",0,1,53,0,1,0,0,0,1
16,address['address'] = ip_address,0,0,31,0,0,0,0,0,1
18,netmask_length = int(cidr_mask),0,1,31,0,0,0,0,0,1
19,netmask_bin = (1 << 32) - (1 << 32 >> int(netmask_length)),1,1,58,0,1,0,0,1,1
21,"address['netmask'] = socket.inet_ntoa(struct.pack('!L', netmask_bin))",0,1,69,0,0,0,0,0,1
23,if len(words) > 5:,0,1,18,0,0,0,0,0,0
24,address['broadcast'] = words[3],0,1,31,0,0,0,0,0,1
26,else:,0,1,5,0,0,0,0,0,0
28,"if re.match('([0-9a-f]){8}', words[3]) and len(words[3]) == 8:",0,1,62,1,1,0,0,0,0
29,words[3] = '0x' + words[3],0,0,26,0,1,0,0,0,1
30,if words[3].startswith('0x'):,0,1,29,0,0,0,0,0,0
31,"address['netmask'] = socket.inet_ntoa(struct.pack('!L', int(words[3], base=16)))",0,1,80,0,0,0,0,0,0
32,else:,0,1,5,0,0,0,0,0,0
34,address['netmask'] = words[3],0,1,29,0,0,0,0,0,1
36,"address_bin = struct.unpack('!L', socket.inet_aton(address['address']))[0]",0,0,74,0,0,0,0,0,1
37,"netmask_bin = struct.unpack('!L', socket.inet_aton(address['netmask']))[0]",0,1,74,0,0,0,0,0,1
38,"address['network'] = socket.inet_ntoa(struct.pack('!L', address_bin & netmask_bin))",0,1,83,0,0,0,0,1,1
39,if 'broadcast' not in address:,0,1,30,0,0,0,0,0,0
41,if len(words) > 5:,0,1,18,0,0,0,0,0,0
42,address['broadcast'] = words[5],0,1,31,0,0,0,0,0,1
43,else:,0,1,5,0,0,0,0,0,0
44,"address['broadcast'] = socket.inet_ntoa(struct.pack('!L', address_bin | (~netmask_bin & 0xffffffff)))",0,1,101,0,0,0,0,1,1
47,if not words[1].startswith('127.'):,0,1,35,0,0,0,0,0,0
49,    current_if['ipv4'].append(address),0,1,38,0,0,1,0,0,0
5,import sys,0,1,10,0,0,0,0,0,0
6,from inline import Here,0,1,23,0,0,0,0,0,0
14,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
16,"nums = [""3122323312"", ""3133321223"",",0,0,35,0,0,0,0,0,1
17,"""1233312133"", ""3222221311"",",0,0,27,0,0,0,0,0,0
18,"""3232331332"", ""1131133232"",",0,0,27,0,0,0,0,0,0
19,"""3231133311"", ""1322121111"",",0,0,27,0,0,0,0,0,0
20,"""1111111331"", ""3112121333""]",0,0,27,0,0,0,0,0,0
22,"ansm = [""00ff000000"", ""00fff00000"",",0,0,35,0,0,0,0,0,1
23,"""00fff00000"", ""0fffff0000"",",0,0,27,0,0,0,0,0,0
24,"""0000ff0000"", ""00000ff000"",",0,0,27,0,0,0,0,0,0
25,"""00000fff00"", ""000000ffff"",",0,0,27,0,0,0,0,0,0
26,"""fffffff000"", ""0000000fff""]",0,0,27,0,0,0,0,0,0
28,"idx = [2, 2, 2, 1, 4, 5, 5, 6, 0, 7]",0,0,36,0,0,0,0,0,1
30,for iter in range(10):,0,1,22,0,0,0,0,0,0
32,curr_n = list(nums[iter]),0,0,25,0,0,0,0,0,1
33,mask_idx = idx[iter],0,1,20,0,0,0,0,0,1
34,mask = curr_n[mask_idx],0,1,23,0,0,0,0,0,1
35,while((mask_idx < 10) and (curr_n[mask_idx] == mask)):,0,1,54,0,0,0,0,0,0
36,"curr_n[mask_idx] = ""0""",0,1,22,0,0,0,0,0,1
37,mask_idx += 1,0,1,13,0,1,0,0,0,1
40,"num_a = """".join(curr_n)",0,0,23,0,0,0,1,0,1
42,"print(str(int(num_a, 16)))",0,0,26,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def final_hash(self):,0,1,21,0,0,0,0,0,0
3,"""""""",0,0,3,0,0,0,0,0,0
4,"Calls all the other methods to process the input. Pads the data, then splits into",0,0,81,0,0,0,0,0,0
5,blocks and then does a series of operations for each block (including expansion).,0,1,81,0,0,0,0,0,0
6,"For each block, the variable h that was initialized is copied to a,b,c,d,e",0,1,74,0,0,0,0,0,0
7,"and these 5 variables a,b,c,d,e undergo several changes. After all the blocks are",0,0,81,0,0,0,0,0,0
8,"processed, these 5 variables are pairwise added to h ie a to h[0], b to h[1] and so on.",0,0,87,0,0,0,0,0,0
9,This h becomes our final hash which is returned.,0,1,48,0,0,0,0,0,0
10,"""""""",0,0,3,0,0,0,0,0,0
11,self.padded_data = self.padding(),0,0,33,0,0,0,0,0,1
12,self.blocks = self.split_blocks(),0,0,33,0,0,0,0,0,1
13,for block in self.blocks:,0,1,25,0,0,0,0,0,0
14,expanded_block = self.expand_block(block),0,0,41,0,0,0,0,0,1
15,"a, b, c, d, e = self.h",0,0,22,0,0,0,0,0,1
16,"for i in range(0, 80):",0,1,22,0,0,0,0,0,0
17,if 0 <= i < 20:,0,1,15,0,0,0,0,0,1
18,f = (b & c) | ((~b) & d),1,0,24,0,0,0,0,1,1
20,k = 0x5A827999,0,0,14,0,0,0,0,0,1
21,elif 20 <= i < 40:,0,1,18,0,0,0,0,0,1
22,f = b ^ c ^ d,1,0,13,0,0,0,0,1,1
24,k = 0x6ED9EBA1,0,0,14,0,0,0,0,0,1
25,elif 40 <= i < 60:,0,1,18,0,0,0,0,0,1
26,f = (b & c) | (b & d) | (c & d),1,0,31,0,0,0,0,1,1
28,k = 0x8F1BBCDC,0,0,14,0,0,0,0,0,1
29,elif 60 <= i < 80:,0,1,18,0,0,0,0,0,1
30,f = b ^ c ^ d,1,0,13,0,0,0,0,1,1
32,k = 0xCA62C1D6,0,0,14,0,0,0,0,0,1
33,"a, b, c, d, e = (",0,0,17,0,0,0,0,0,1
34,"self.rotate(a, 5) + f + e + k + expanded_block[i] & 0xFFFFFFFF,",0,0,63,0,1,0,0,1,0
35,"a,",0,0,2,0,0,0,0,0,0
36,"self.rotate(b, 30),",0,0,19,0,0,0,0,0,0
37,"c,",0,0,2,0,0,0,0,0,0
38,"d,",0,0,2,0,0,0,0,0,0
39,),0,0,1,0,0,0,0,0,0
40,self.h = (,0,0,10,0,0,0,0,0,1
41,"self.h[0] + a & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
42,"self.h[1] + b & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
43,"self.h[2] + c & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
44,"self.h[3] + d & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
45,"self.h[4] + e & 0xFFFFFFFF,",0,0,27,0,1,0,0,1,0
47,"    return ""%08x%08x%08x%08x%08x"" % tuple(self.h)
",0,1,50,0,0,0,0,0,0
5,import sys,0,1,10,0,0,0,0,0,0
6,import random,0,1,13,0,0,0,0,0,0
7,from inline import Here,0,1,23,0,0,0,0,0,0
14,input_list = sys.argv[1:],0,0,25,0,0,0,0,0,1
16,"bin_dig = [""1"", ""0""]",0,0,20,0,0,0,0,0,1
17,for iter in range(10):,0,1,22,0,0,0,0,0,0
19,"bin_num = ""1""",0,0,13,0,0,0,0,0,1
20,for digit in range(3):,0,1,22,0,0,0,0,0,0
21,"bin_num = bin_num + str(bin_dig[random.randint(0, 1)])",0,0,54,0,1,0,0,0,1
22,"res = bin(int(bin_num, 2) << 1)",0,0,31,0,0,0,0,1,1
23,"print(""Response: "" + ""0b"" + bin_num + "" * 0b10 = "" + str(res))",0,0,62,0,1,0,0,0,1
26,"ans = bin(int(bin_num, 2) * 2)",0,0,30,0,1,0,0,0,1
27,"print(""Answer: "" + ""0b"" + bin_num + "" * 0b10 = "" + str(ans) + ""\n"")",0,0,67,0,1,0,0,0,1
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,a = 4,0,0,5,0,0,0,0,0,1
8,b = -6,0,0,6,0,1,0,0,0,1
10,class Combining:,0,1,16,0,0,0,0,0,0
11,"def getSum(self, a: int, b: int) -> int:",0,1,40,0,1,0,0,0,0
12,"def add(a, b):",0,1,14,0,0,0,0,0,0
13,if not a or not b:,0,1,18,0,0,0,0,0,0
14,return a or b,0,1,13,0,0,0,0,0,0
15,"return add(a ^ b, (a & b) << 1)",0,1,31,0,0,0,0,1,0
17,if a * b < 0:  ,0,1,15,0,1,0,0,0,0
18,if a > 0:,0,1,9,0,0,0,0,0,0
19,"positive = self.getSum(b, a)",0,0,28,0,0,0,0,0,1
20,return positive,0,1,15,0,0,0,0,0,0
21,"if add(~a, 1) == b:  ",0,1,21,0,0,0,0,1,0
22,zero = 0,0,0,8,0,0,0,0,0,1
23,return 0,0,1,8,0,0,0,0,0,0
24,"if add(~a, 1) < b:  ",0,1,20,0,0,0,0,1,0
25,"return add(~add(add(~a, 1), add(~b, 1)), 1)  ",0,1,45,0,0,0,0,1,0
28,"return add(a, b)  ",0,1,18,0,0,0,0,0,0
30,combine = Combining(),0,0,21,0,0,0,0,0,1
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def _parse_float_vec(vec):,0,1,26,0,0,0,0,0,0
3,"""""""",0,0,3,0,0,0,0,0,0
4,Parse a vector of float values representing IBM 8 byte floats into,0,0,66,0,0,0,0,0,0
5,native 8 byte floats.,0,0,21,0,0,0,0,0,0
6,"""""""",0,0,3,0,0,0,0,0,0
7,"dtype = np.dtype("">u4,>u4"")",0,0,27,0,0,0,0,0,1
8,vec1 = vec.view(dtype=dtype),0,0,28,0,0,0,0,0,0
9,"xport1 = vec1[""f0""]",0,0,19,0,0,0,0,0,1
10,"xport2 = vec1[""f1""]",0,0,19,0,0,0,0,0,1
14,ieee1 = xport1 & 0x00FFFFFF,0,0,27,0,0,0,0,1,1
21,"shift = np.zeros(len(vec), dtype=np.uint8)",0,1,42,0,0,0,0,0,0
22,shift[np.where(xport1 & 0x00200000)] = 1,0,1,40,0,0,0,0,1,1
23,shift[np.where(xport1 & 0x00400000)] = 2,0,1,40,0,0,0,0,1,1
24,shift[np.where(xport1 & 0x00800000)] = 3,0,1,40,0,0,0,0,1,1
33,ieee1 >>= shift,0,1,15,0,0,0,0,1,1
34,ieee2 = (xport2 >> shift) | ((xport1 & 0x00000007) << (29 + (3 - shift))),1,1,73,0,1,0,0,1,1
38,ieee1 &= 0xFFEFFFFF,0,0,19,0,0,0,0,1,1
47,ieee1 |= ((((((xport1 >> 24) & 0x7F) - 65) << 2) + shift + 1023) << 20) | (,0,1,75,0,1,0,0,1,1
48,xport1 & 0x80000000,0,0,19,0,0,0,0,1,0
49,),0,0,1,0,0,0,0,0,0
51,"ieee = np.empty((len(ieee1),), dtype="">u4,>u4"")",0,0,47,0,0,0,0,0,0
52,"ieee[""f0""] = ieee1",0,0,18,0,0,0,0,0,1
53,"ieee[""f1""] = ieee2",0,0,18,0,0,0,0,0,1
54,"ieee = ieee.view(dtype="">f8"")",0,0,29,0,0,0,0,0,0
55,"ieee = ieee.astype(""f8"")",0,1,24,0,0,0,0,0,1
57,    return ieee,0,1,15,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def count_set_bits(n):,0,1,22,0,0,0,0,0,0
3,count = 0,0,0,9,0,0,0,0,0,1
4,while n:,0,1,8,0,0,0,0,0,0
5,count += n & 1,0,0,14,0,1,0,0,1,1
6,n >>= 1,0,0,7,0,0,0,0,1,1
7,return count,0,1,12,0,0,0,0,0,0
9,"def toggle_kth_bit(n, k):",0,1,25,0,0,0,0,0,0
10,return n ^ (1 << (k - 1)),0,1,25,0,1,0,0,1,0
12,def main():,0,1,11,0,0,0,0,0,0
13,num = 5,0,0,7,0,0,0,0,0,1
14,print(bin(num)) ,0,0,16,0,0,0,0,0,0
15,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
17,"new_num = toggle_kth_bit(num, 2)",1,0,32,0,0,0,0,0,1
20,for i in range(10):,0,1,19,0,0,0,0,0,0
21,"new_num_2 = toggle_kth_bit(num, 1)",0,0,34,0,0,0,0,0,1
22,print(bin(num)) ,0,0,16,0,0,0,0,0,0
23,"print(""Number of set bits:"", count_set_bits(num))",0,0,49,0,0,0,0,0,0
26,"    main()
",0,0,11,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def population_count(x):,0,1,24,0,0,1,0,0,0
3,"assert np.issubdtype(x.dtype, np.integer)",0,1,41,0,0,0,0,0,0
4,dtype = x.dtype,0,0,15,0,0,0,0,0,1
5,iinfo = np.iinfo(x.dtype),0,0,25,0,0,0,0,0,1
6,if np.iinfo(x.dtype).bits < 32:,0,1,31,0,0,0,0,0,0
7,"assert iinfo.kind in ('i', 'u')",0,1,31,0,0,0,0,0,0
8,x = x.astype(np.uint32 if iinfo.kind == 'u' else np.int32),0,1,58,0,0,0,0,0,0
9,if iinfo.kind == 'i':,0,1,21,0,0,0,0,0,0
10,"x = x.view(f""uint{np.iinfo(x.dtype).bits}"")",0,0,43,0,0,0,0,0,1
11,"assert x.dtype in (np.uint32, np.uint64)",0,1,40,0,0,0,0,0,0
12,m = [,0,0,5,0,0,0,0,0,1
13,"np.uint64(0x5555555555555555),  ",0,0,32,0,0,0,0,0,0
14,"np.uint64(0x3333333333333333),  ",0,0,32,0,0,0,0,0,0
15,"np.uint64(0x0f0f0f0f0f0f0f0f),  ",0,0,32,0,0,0,0,0,0
16,"np.uint64(0x00ff00ff00ff00ff),  ",0,0,32,0,0,0,0,0,0
17,"np.uint64(0x0000ffff0000ffff),  ",0,0,32,0,0,0,0,0,0
18,"np.uint64(0x00000000ffffffff),  ",0,0,32,0,0,0,0,0,0
19,],0,0,1,0,0,0,0,0,0
21,if x.dtype == np.uint32:,0,1,24,0,0,0,0,0,0
22,"m = list(map(np.uint32, m[:-1]))",0,0,32,0,1,0,0,0,1
24,x = (x & m[0]) + ((x >>  1) & m[0])  ,1,0,37,0,1,0,0,1,1
26,x = (x & m[1]) + ((x >>  2) & m[1])  ,0,0,37,0,1,0,0,1,1
27,x = (x & m[2]) + ((x >>  4) & m[2])  ,0,0,37,0,1,0,0,1,1
28,x = (x & m[3]) + ((x >>  8) & m[3])  ,0,0,37,0,1,0,0,1,1
29,x = (x & m[4]) + ((x >> 16) & m[4])  ,0,0,37,0,1,0,0,1,1
30,if x.dtype == np.uint64:,0,1,24,0,0,0,0,0,0
32,  return x.astype(dtype),0,1,24,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
6,def _invalid_utf8_indexes(bytes):,0,1,33,0,0,0,0,0,0
7,skips = [],0,0,10,0,0,0,0,0,1
8,i = 0,0,0,5,0,0,0,0,0,1
9,len_bytes = len(bytes),0,0,22,0,0,0,0,0,1
10,while i < len_bytes:,0,1,20,0,0,0,0,0,0
11,c1 = bytes[i],0,0,13,0,0,0,0,0,1
12,if c1 < 0x80:,0,1,13,0,0,0,0,0,0
14,i += 1,0,0,6,0,1,0,0,0,1
15,continue,0,1,8,0,0,0,0,0,0
16,try:,0,1,4,0,0,0,0,0,0
17,c2 = bytes[i + 1],0,0,17,0,1,0,0,0,1
18,if (c1 & 0xE0 == 0xC0) and (c2 & 0xC0 == 0x80):,0,1,47,0,0,0,0,1,0
20,c = ((c1 & 0x1F) << 6) | (c2 & 0x3F),1,0,36,0,0,0,0,1,1
22,if c < 0x80:  ,0,1,14,0,0,0,0,0,0
24,"skips.extend([i, i + 1])  ",0,0,26,0,1,1,0,0,0
25,i += 2,0,0,6,0,1,0,0,0,1
26,continue,0,1,8,0,0,0,0,0,0
27,c3 = bytes[i + 2],0,0,17,0,1,0,0,0,1
28,if (c1 & 0xF0 == 0xE0) and (c2 & 0xC0 == 0x80) and (c3 & 0xC0 == 0x80):,0,1,71,0,0,0,0,1,0
30,c = ((((c1 & 0x0F) << 6) | (c2 & 0x3F)) << 6) | (c3 & 0x3F),0,0,59,0,0,0,0,1,1
31,if (c < 0x800) or (0xD800 <= c <= 0xDFFF):,0,1,42,0,0,0,0,0,0
33,"skips.extend([i, i + 1, i + 2])",0,0,31,0,1,1,0,0,0
34,i += 3,0,0,6,0,1,0,0,0,1
35,continue,0,1,8,0,0,0,0,0,0
36,c4 = bytes[i + 3],0,0,17,0,1,0,0,0,1
37,if (,0,1,4,0,0,0,0,0,0
38,(c1 & 0xF8 == 0xF0),0,0,19,0,0,0,0,1,0
39,and (c2 & 0xC0 == 0x80),0,0,23,0,0,0,0,1,0
40,and (c3 & 0xC0 == 0x80),0,0,23,0,0,0,0,1,0
41,and (c4 & 0xC0 == 0x80),0,0,23,0,0,0,0,1,0
42,):,0,0,2,0,0,0,0,0,0
44,c = ((((((c1 & 0x0F) << 6) | (c2 & 0x3F)) << 6) | (c3 & 0x3F)) << 6) | (,0,0,72,0,0,0,0,1,1
45,c4 & 0x3F,0,0,9,0,0,0,0,1,0
46,),0,0,1,0,0,0,0,0,0
47,if (c < 0x10000) or (c > 0x10FFFF):  ,0,1,37,0,0,0,0,0,0
49,"skips.extend([i, i + 1, i + 2, i + 3])",0,0,38,0,1,1,0,0,0
50,i += 4,0,0,6,0,1,0,0,0,1
51,continue,0,1,8,0,0,0,0,0,0
52,except IndexError:,0,1,18,0,0,0,0,0,0
53,pass,0,1,4,0,0,0,0,0,0
54,skips.append(i),0,0,15,0,0,1,0,0,0
56,"    return skips
",0,1,17,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,"def isMatch(self, s: str, p: str) -> bool:",0,1,42,0,1,0,0,0,0
3,cache = [[False] * (len(p) + 1) for i in range(len(s) + 1)],0,1,59,0,1,0,0,0,1
6,cache[len(s)][len(p)] = True,0,0,28,0,0,0,0,0,1
8,"for i in range(len(s), -1, -1):",0,1,31,0,1,0,0,0,0
9,"for j in range(len(p) - 1, -1, -1):",0,1,35,0,1,0,0,0,0
10,"match = i < len(s) and (s[i] == p[j] or p[j] == ""."")",0,0,52,0,0,0,0,0,0
12,"if (j + 1) < len(p) and p[j + 1] == ""*"":",0,1,40,0,1,0,0,0,0
13,cache[i][j] = cache[i][j + 2],0,0,29,0,1,0,0,0,1
14,if match:,0,1,9,0,0,0,0,0,0
15,cache[i][j] = cache[i + 1][j] or cache[i][j],0,0,44,0,1,0,0,0,1
16,elif match:,0,1,11,0,0,0,0,0,0
17,cache[i][j] = cache[i + 1][j + 1],0,0,33,0,1,0,0,0,1
19,"    return cache[0][0]
",0,1,23,0,0,0,0,0,0
2,from inline import Here,0,1,23,0,0,0,0,0,0
4,class Solution(object):,0,1,23,0,0,0,0,0,0
5,"def combinationSum2(self, candidates, target):",0,1,46,0,0,0,0,0,0
6,"""""""",0,0,3,0,0,0,0,0,0
7,:type candidates: List[int],0,0,27,0,0,0,0,0,0
8,:type target: int,0,0,17,0,0,0,0,0,0
9,:rtype: List[List[int]],0,0,23,0,0,0,0,0,0
10,"""""""",0,0,3,0,0,0,0,0,0
11,candidates2 = candidates.sort(),1,0,31,0,0,1,0,0,1
14,dp = [[] for _ in range(target + 1)],0,1,36,0,1,0,0,0,1
15,dp[0].append([]),0,0,16,0,0,1,0,0,0
16,"for i in range(1, target + 1):",0,1,30,0,1,0,0,0,0
17,for j in range(len(candidates)):,0,1,32,0,0,0,0,0,0
18,if candidates[j] > i:,0,1,21,0,0,0,0,0,0
19,break,0,1,5,0,0,0,0,0,0
20,for k in range(len(dp[i - candidates[j]])):,0,1,43,0,1,0,0,0,0
21,temp = dp[i - candidates[j]][k][:],0,0,34,0,1,0,0,0,1
23,if len(temp) > 0 and temp[-1] >= j:,0,1,35,0,1,0,0,0,1
24,continue,0,1,8,0,0,0,0,0,0
26,temp.append(j),0,0,14,0,0,1,0,0,0
27,dp[i].append(temp),0,0,18,0,0,1,0,0,0
28,res = [],0,0,8,0,0,0,0,0,1
29,check = {},0,0,10,0,0,0,0,0,1
30,for temp in dp[target]:,0,1,23,0,0,0,0,0,0
